Date,PG,^GSPC,MSFT,AAPL,AC.TO,SU,BA,WMT,TD,ABT
2018-05-30,71.13114929,2724.01001,96.45315552,183.0045624,23.54000092,36.61191177,344.7487793,81.16999054,53.78821564,60.27918243
2018-05-31,69.4974823,2705.27002,96.34593964,182.3896332,22.96999931,36.29259109,338.9450378,79.64540863,53.43133926,59.75477219
2018-06-01,69.76343536,2734.620117,98.24673462,185.678833,22.87999916,37.26849747,343.3339233,80.07962799,53.00124741,60.609375
2018-06-04,70.45677948,2746.870117,99.10453033,187.2307434,23.70999908,36.73451233,347.1934814,82.42440033,53.15681839,61.20177841
2018-06-05,70.25733185,2748.800049,99.61141205,188.6752472,23.5,36.05321503,346.5870972,81.65247345,53.01040268,61.21149063
2018-06-06,70.61825562,2772.350098,99.90383911,189.3291779,23.68000031,36.29259109,357.6170349,81.59457397,53.25747681,61.70677948
2018-06-07,71.95748901,2770.370117,98.33446503,188.8216705,23.18000031,37.25008392,354.7007751,81.97089386,53.28493118,61.35715866
2018-06-08,73.30621338,2779.030029,99.06552887,187.1038513,23.19000053,37.53549194,355.6343079,81.40158844,53.22086716,61.44456863
2018-06-11,73.63866425,2782,98.50017548,186.6451111,23.13999939,38.19837189,357.0203247,81.34368896,53.02870178,61.30860519
2018-06-12,73.36320496,2786.850098,98.75361633,187.6699371,23.43000031,36.98308945,356.7123413,81.15070343,53.23002243,61.10466003
2018-06-13,72.63185883,2775.629883,98.30522156,186.1278229,23.28000069,36.77133942,350.1963806,81.14105225,53.48624039,60.82302856
2018-06-14,72.1759491,2782.48999,98.86083984,186.2254333,23.18000031,36.6792717,348.8200989,80.85157776,53.24832153,61.1435051
2018-06-15,73.49616241,2779.659912,97.60338593,184.312439,23.19000053,36.06242371,344.4504089,80.76472473,52.51626205,61.09495163
2018-06-18,72.03347778,2773.75,98.31497192,184.214798,23.01000023,36.59641647,341.4281921,80.08927155,52.74502945,61.00754547
2018-06-19,72.49887848,2762.590088,98.31497192,181.2379456,23.13999939,36.39386749,328.3193359,80.67788696,52.33324432,60.54140091
2018-06-20,72.04297638,2767.320068,99.29948425,182.0285339,23.52000046,36.70689392,329.8303833,80.67788696,52.76333237,60.34716415
2018-06-21,72.60335541,2749.76001,98.58790588,181.0134583,23.47999954,36.10845947,324.9891663,81.25683594,52.93719482,59.96841431
2018-06-22,73.54366302,2754.879883,97.87632751,180.4863892,23.29999924,36.97388077,326.1922607,81.84545898,53.05615616,60.15293884
2018-06-25,73.88560486,2717.070068,95.90730286,177.8023376,22.47999954,35.62971878,318.7716064,83.43759155,52.45220184,59.01669312
2018-06-26,74.08506012,2723.060059,96.57988739,180.0081635,22.04999924,36.7805481,318.8678589,82.96477509,52.59861374,59.05553818
2018-06-27,73.7906189,2699.629883,95.07875061,179.7446289,21.18000031,36.73451233,317.4434204,83.84285736,52.03126907,58.74477005
2018-06-28,74.13256073,2716.310059,96.14123535,181.0525055,20.79000092,36.7161026,322.0921326,82.84897614,52.2600441,59.50226593
2018-06-29,74.1420517,2718.370117,96.12174988,180.6718445,21.25,37.45262909,322.9198303,82.64634705,52.94634628,59.23034668
2018-07-02,74.20852661,2726.709961,97.48641968,182.692215,,37.16722488,323.4684753,81.05420685,52.54371643,59.24005508
2018-07-03,73.99008179,2713.219971,96.55065155,179.5103912,21.31999969,37.29611969,320.436676,81.47877502,52.76333237,59.05553818
2018-07-05,75.23432922,2736.610107,97.24272919,180.954895,21,37.71962357,320.6773071,81.6042099,52.73588562,59.56053925
2018-07-06,75.32929993,2759.820068,98.60740662,183.4632721,20.92000008,37.88534927,322.0825806,81.54633331,53.0470047,60.36659241
2018-07-09,73.95207977,2784.169922,99.27998352,186.0107117,21.71999931,37.92216873,329.0893555,82.91651917,53.56543732,60.63851547
2018-07-10,75.81370544,2793.840088,99.54316711,185.7862549,21.12999916,38.41012573,334.1326294,84.15163422,53.78762817,60.99783707
2018-07-11,75.1868515,2774.02002,99.40670776,183.3754272,20.72999954,37.83010483,327.8188477,83.49549103,53.2877121,60.76476288
2018-07-12,74.9303894,2798.290039,101.5609512,186.4499054,20.90999985,38.13391876,333.0450745,83.48583221,53.72281647,61.2037468
2018-07-13,75.32929993,2801.310059,102.7696533,186.7427063,20.84000015,38.58505249,337.6264648,84.62445068,53.40805817,61.51590729
2018-07-16,75.53826141,2798.429932,102.2627716,186.3327942,20.72999954,37.96820068,342.7371826,84.56655121,53.60247803,60.26724625
2018-07-17,76.01317596,2809.550049,103.276535,186.8598328,21.45999908,37.66438293,343.4879456,85.09725952,53.42657471,61.26227188
2018-07-18,75.71872711,2815.620117,102.4674683,185.8350067,22.34000015,37.53549194,346.7122498,84.98148346,53.47286224,63.16452408
2018-07-19,75.45726776,2804.48999,101.7656479,187.2795563,22.18000031,37.55390549,341.9960938,84.64374542,53.25067139,62.21827698
2018-07-20,75.4093399,2801.830078,103.5884476,186.8501129,21.93000031,37.87613678,341.5822144,84.97182465,53.61172485,61.76954269
2018-07-23,75.24641418,2806.97998,105.2455673,187.0159912,22.04000092,37.65517807,340.0133667,84.55690002,53.48212051,61.65248108
2018-07-24,75.70645905,2820.399902,104.9433823,188.3726959,22.09000015,37.48945618,344.8257446,84.87532806,53.61172485,62.82309723
2018-07-25,76.16651154,2846.070068,108.0333862,190.1490631,22.39999962,37.52628326,342.5639343,84.81744385,54.62082672,63.63277435
2018-07-26,76.76073456,2837.439941,106.8539276,189.5536804,23.47999954,38.30884552,345.8363342,85.13586426,54.23200226,64.05223846
2018-07-27,77.2303772,2818.820068,104.9628754,186.4011383,23.40999985,38.64949799,347.1164551,85.03936768,54.4171524,63.66203308
2018-07-30,76.86616516,2802.600098,102.7111664,185.356781,24.29999924,38.91648483,337.886322,85.76306915,54.60230637,63.57424545
2018-07-31,77.51789093,2816.290039,103.4032516,185.7276459,23.53000069,38.79680252,342.9296875,86.10080719,54.78746414,63.93518829
2018-08-01,77.29747009,2813.360107,103.5982056,196.6688995,23.40999985,38.46536255,339.522583,85.14550781,54.96336365,63.19379044
2018-08-02,78.59133148,2827.219971,104.8556519,202.4176788,23.27000046,37.93138123,336.6062317,85.64728546,54.85227203,62.99869156
2018-08-03,78.90762329,2840.350098,105.313797,203.0032806,23.72999954,38.09709549,335.3646545,86.45781708,54.84301758,63.63277435
2018-08-06,79.08971405,2850.399902,105.4015198,204.0573883,,38.51139832,333.5647888,86.52536011,54.8893013,63.6425209
2018-08-07,79.2047348,2858.449951,106.1325989,202.1443787,23.78000069,37.64596939,337.5975647,86.62186432,54.33383942,63.1547699
2018-08-08,78.92678833,2857.699951,106.7272034,202.2810516,24.62999916,37.91296387,334.7294312,86.89204407,54.87078476,63.25231934
2018-08-09,78.01628876,2853.580078,106.9026566,203.8719635,23.90999985,37.87613678,332.4564209,86.38736725,55.16703796,63.05722046
2018-08-10,78.04502869,2833.280029,106.2495728,203.264679,23.48999977,37.48945618,328.2876587,87.52288818,54.59305191,62.4621582
2018-08-13,78.13128662,2821.929932,105.4794998,204.5771332,23.51000023,37.27770996,327.2720947,86.99879456,54.65785217,61.87685013
2018-08-14,77.93001556,2839.959961,106.7954407,205.4391022,23.5,37.91296387,328.0264893,88.17313385,55.35218811,62.07195282
2018-08-15,78.8788681,2818.370117,105.3472366,205.9190063,23.39999962,36.1360817,320.8883667,87.56170654,54.81523514,61.91587067
2018-08-16,80.21109772,2840.689941,105.3276596,208.9357147,23.87000084,36.55958557,334.6423645,95.73361969,55.10222626,62.58897018
2018-08-17,80.21109772,2850.129883,105.268959,213.1081238,24.01000023,37.13040161,335.048584,94.96688843,55.82433701,63.13526535
2018-08-20,80.1631546,2857.050049,104.5742188,211.031723,24.71999931,37.48945618,339.2463379,93.17139435,55.8891449,63.05722046
2018-08-21,80.41236115,2862.959961,103.703331,210.6203461,26.78000069,37.09357071,342.1770935,93.24904633,55.84285355,63.16452408
2018-08-22,79.92355347,2861.820068,104.7601166,210.6301575,26.52000046,37.78406906,338.5596313,92.85112762,56.16687775,64.06199646
2018-08-23,79.77979279,2856.97998,105.2493744,211.0611115,26.77000046,37.74724197,336.0932007,92.37555695,55.64843369,64.21808624
2018-08-24,79.89481354,2874.689941,106.0713348,211.7173309,26.81999969,38.02344513,337.9309692,92.15233612,55.77804947,64.4814682
2018-08-27,79.97148132,2896.73999,107.2455521,213.4607391,26.80999947,38.48377228,342.1480713,91.75441742,56.34277344,65.20334625
2018-08-28,80.00981903,2897.52002,107.8913879,215.1845703,27.10000038,38.17996216,339.7009583,93.23933411,56.52792358,65.15457153
2018-08-29,80.01939392,2914.040039,109.6135712,218.397171,27.04000092,38.51139832,338.7144165,92.82200623,56.86120224,65.4862442
2018-08-30,79.94271851,2901.129883,109.5450745,220.405014,26.88999939,38.48377228,335.5322266,93.26845551,56.28722763,65.37893677
2018-08-31,79.50184631,2901.52002,109.9169159,222.9515839,26.81999969,38.24232101,331.5569153,93.03553009,56.00949097,65.20334625
2018-09-04,79.26223755,2896.719971,109.3102341,223.6665955,26.54000092,37.174366,334.9035034,92.55025482,55.33367157,65.46674347
2018-09-05,79.82771301,2888.600098,106.1594009,222.2072296,26.57999992,37.174366,335.319397,93.77313995,55.77804947,64.38391876
2018-09-06,79.21431732,2878.050049,106.4040298,218.5147095,26.76000023,36.50572586,339.7590027,93.60813904,56.05578232,64.21808624
2018-09-07,78.50508118,2871.679932,105.8854218,216.7516937,26.82999992,36.24569702,337.8342285,93.00640869,55.92617035,64.58878326
2018-09-10,78.95554352,2877.129883,107.0302887,213.8427277,26.82999992,35.77207947,330.6573181,94.04488373,55.86136627,64.92045593
2018-09-11,78.60092163,2887.889893,108.8503189,219.2492981,27.32999992,35.82780457,333.9362793,93.79254913,55.87062454,64.96923065
2018-09-12,79.65519714,2888.919922,109.3102341,216.5264282,27.18000031,35.80922699,341.8288879,93.14229584,55.99097443,65.33016968
2018-09-13,79.98105621,2904.179932,110.4844513,221.7566681,26.77000046,35.60492706,343.8117371,92.31732178,56.00023651,66.8227005
2018-09-14,80.13441467,2904.97998,110.9345703,219.2394867,27.39999962,35.52134323,348.0094604,91.802948,56.04652023,66.74466705
2018-09-17,80.74780273,2888.800049,109.7309952,213.4019928,27.12999916,35.45633698,344.2953186,92.02617645,56.23167801,66.01302338
2018-09-18,80.5082016,2904.310059,110.7780075,213.7545929,27.37000084,36.72860718,351.6656189,92.61819458,56.82417297,66.73490906
2018-09-19,80.5082016,2907.949951,109.3004379,213.881897,27.37000084,36.39428329,353.2518616,92.43379211,56.81491852,66.8227005
2018-09-20,81.81166077,2930.75,111.1302795,215.5078125,27.65999985,35.97639084,355.4184875,92.9287796,57.23152161,67.10561371
2018-09-21,82.25254059,2929.669922,111.8054657,213.1865082,28.32999992,36.26427078,360.0322266,93.07434845,57.04636002,67.35923004
2018-09-24,80.7669754,2919.370117,112.2066422,216.252182,28.18000031,36.71931458,355.9311218,92.12321472,56.78714752,69.69071198
2018-09-25,79.66477203,2915.560059,111.9913559,217.6233978,27.48999977,36.03210449,355.1960144,92.29792023,56.45386505,70.43209839
2018-09-26,79.79895782,2905.969971,111.5314789,215.8897705,27.72999954,36.1249733,353.0681152,91.802948,56.36128998,71.05643463
2018-09-27,79.41558838,2914,111.9522324,220.3266602,27.53000069,36.50572586,355.350769,91.35649872,56.30574036,71.23202515
2018-09-28,79.77020264,2913.97998,111.9130859,221.1004333,27.60000038,35.92995071,359.7129517,91.14299774,56.28722763,71.56369781
2018-10-01,80.19191742,2924.590088,113.1264572,222.5892029,26.20999908,36.93291092,369.7625122,91.61854553,56.6112442,72.30509186
2018-10-02,80.85322571,2923.429932,112.6763382,224.5676727,25.95999908,36.50572586,373.7088013,92.34644318,55.96319962,72.00267029
2018-10-03,79.57852173,2925.51001,112.6959,227.3003387,25.57999992,36.88647842,379.4444885,91.29827118,55.81507874,70.27602386
2018-10-04,78.5146637,2901.610107,110.3670273,223.3041992,25.20999908,37.14650345,377.2101746,91.43413544,55.28738403,70.06141663
2018-10-05,78.73509216,2885.570068,109.7212067,219.6802216,25.40999985,36.37570953,373.805542,90.56066132,55.05594254,69.82728577
2018-10-08,78.97470856,2884.429932,108.4687042,219.1709442,,36.41285706,373.128479,91.90000153,54.8059845,69.69071198
2018-10-09,78.78302002,2880.340088,109.8484192,222.2072296,24.76000023,36.18998337,372.8092651,94.2195816,55.3209877,69.54438019
2018-10-10,78.05461884,2785.679932,103.8794632,211.913208,24.12999916,34.69483566,355.4281616,92.93848419,54.33779526,67.23241425
2018-10-11,75.59145355,2728.370117,103.6348267,210.0424805,24.12999916,33.02323914,346.3748474,91.1526947,53.29841232,66.70563507
2018-10-12,75.77355194,2767.129883,107.2162018,217.5450439,24.30999947,34.02619171,348.3093262,92.01647186,53.36396408,67.91046143
2018-10-15,76.79907227,2750.790039,105.2885132,212.8926544,24.51000023,34.18406677,347.1196899,91.05563354,53.38269043,67.29335785
2018-10-16,77.64248657,2809.919922,108.6154861,217.5842133,25.48999977,34.16549683,356.1825867,92.98699188,54.14115524,69.49728394
2018-10-17,78.45716095,2809.209961,108.3317108,216.6439667,25.64999962,33.63615799,353.5226746,93.71490479,53.9538765,68.79203796
2018-10-18,77.58422852,2768.780029,106.1691895,211.5802002,24.40999985,32.96752548,347.5742493,93.33639526,53.20478058,66.74481964
2018-10-19,84.41056824,2767.780029,106.3257599,214.8025665,24.19000053,33.17182541,344.5854797,94.28751373,52.81150436,66.20608521
2018-10-22,83.73373413,2755.879883,107.2749023,216.115036,24.17000008,32.93037415,344.3146973,94.27780914,52.53995132,67.11703491
2018-10-23,84.27519989,2740.689941,105.7777786,218.152298,24.62000084,31.99242783,338.5789795,94.91836548,52.68977737,67.16602325
2018-10-24,86.49906921,2656.100098,100.1219482,210.6693268,22.65999985,30.87802887,343.0282288,94.68543243,51.95940781,65.56939697
2018-10-25,86.05430603,2705.570068,105.9734955,215.2825165,23.84000015,31.20305824,351.8493958,96.25770569,51.90322113,66.28444672
2018-10-26,84.952034,2658.689941,104.6622772,211.8544617,24.13999939,31.46308899,347.4968262,96.02477264,51.67848969,65.61836243
2018-10-29,85.31945038,2641.25,101.619072,207.8778992,23.85000038,30.82230949,324.5928345,96.85943604,51.60358047,65.9318161
2018-10-30,86.23801422,2682.629883,101.5016556,208.9161224,23.40999985,30.76659012,338.443573,99.40224457,52.01558304,66.6076889
2018-10-31,85.74489594,2711.73999,104.5154877,214.3618469,24.97999954,30.93375397,343.2313232,97.32528687,51.93131638,67.52844238
2018-11-01,86.62476349,2740.370117,103.6446075,217.6527863,25.96999931,31.25878334,351.1723633,97.61645508,51.95940781,68.71366882
2018-11-02,86.83748627,2723.060059,103.8794632,203.2157135,26.48999977,31.16591835,346.0266724,98.35405731,52.09049988,68.75284576
2018-11-05,88.18148804,2738.310059,105.2004623,197.4467621,26.67000008,31.63024712,350.1180725,99.87780762,52.28713226,68.94874573
2018-11-06,88.48122406,2755.449951,105.4059448,199.5819855,26.34000015,31.89955521,354.4609375,100.2854385,52.277771,69.50709534
2018-11-07,88.26850128,2813.889893,109.5548553,205.6349487,26.97999954,32.65177536,359.8290405,101.246254,52.42759323,71.01554871
2018-11-08,88.3361969,2806.830078,109.3493729,204.9174805,26.60000038,31.67667961,360.2759705,101.7897568,52.32459259,71.46613312
2018-11-09,89.35144043,2781.01001,107.2162018,200.9663391,26.51000023,31.24020576,358.8864746,102.4497147,51.93131638,71.29962158
2018-11-12,89.63183594,2726.219971,104.5742188,190.8428497,26.70000076,31.11019707,346.9248962,100.8095169,51.31330109,69.11527252
2018-11-13,90.3763504,2722.179932,104.6426926,188.9360809,26.98999977,30.20939255,339.6177368,99.90691376,51.65975952,68.06717682
2018-11-14,90.39569092,2701.580078,103.1587524,183.5991516,26.62999916,31.02661705,334.9633179,98.53846741,51.51930237,67.98882294
2018-11-15,90.7244339,2730.199951,105.428894,188.1301422,25.95000076,31.12876511,331.9024658,96.60710144,51.84703827,69.28179932
2018-11-16,90.71475983,2736.27002,106.4214706,190.2138062,25.51000023,30.83159447,326.4415588,94.81160736,51.6691246,70.56497192
2018-11-19,90.20230865,2690.72998,102.8147964,182.6752472,25.06999969,30.45084572,311.8563843,93.92841339,50.9481163,69.09568787
2018-11-20,89.05169678,2641.889893,99.95500946,173.9474182,24.75,29.87507248,308.7080994,91.38562012,49.5529213,67.64598083
2018-11-21,88.38453674,2649.929932,101.3308487,173.7508392,25.36000061,31.20305824,308.3388062,91.39532471,50.28329849,67.12683868
2018-11-23,88.51023865,2632.560059,101.2915421,169.3377686,26.17000008,30.34869194,303.4803162,92.29792023,50.2739296,66.71543884
2018-11-26,88.89698792,2673.449951,104.6328812,171.6278381,27.40999985,30.23725319,307.4060059,92.34644318,50.68593979,67.40110779
2018-11-27,89.65118408,2682.169922,105.2913208,171.254364,27.60000038,30.24653816,309.0287781,92.23969269,50.68593979,68.28266907
2018-11-28,89.93157959,2743.790039,109.2026443,177.8395538,28.23999977,30.22796822,324.0608521,94.58838654,51.95003891,71.33879852
2018-11-29,89.7478714,2737.800049,108.2886887,176.4733582,28.64999962,30.46012878,332.8644714,94.42339325,51.73467255,71.75998688
2018-11-30,91.38193512,2760.169922,108.9766159,175.519989,29,30.31928825,336.9456177,94.772789,51.78149414,72.53382111
2018-12-03,90.23132324,2790.370117,110.1559067,181.6530762,28.90999985,30.50708008,349.7719727,95.84037781,51.70658112,72.74930573
2018-12-04,90.22164154,2700.060059,106.6474991,173.6623688,27.68000031,30.15966034,332.8061523,92.98699188,50.74211121,70.036026
2018-12-06,90.45371246,2695.949951,107.3059464,171.7261353,27.79999924,28.89205551,322.5061951,92.47956085,49.43119049,70.07521057
2018-12-07,89.39011383,2633.080078,103.0113449,165.6029053,26.77000046,29.58689308,314.0718384,90.9377594,49.15028381,68.51776123
2018-12-10,89.9509201,2637.719971,105.7335358,166.6938629,26.82999992,29.2582531,317.1132813,91.66963196,48.6259079,69.46789551
2018-12-11,90.80178833,2636.780029,106.7162857,165.7404938,26.70000076,28.63853264,312.9154968,91.58180237,48.56036377,70.3690567
2018-12-12,90.91781616,2651.070068,107.1978455,166.2024384,26.26000023,29.08923721,317.4436035,90.85969543,48.89746094,71.0449295
2018-12-13,93.29639435,2650.540039,107.5614471,168.0207214,25.51000023,28.79815865,316.2581787,90.71331787,48.89746094,70.70210266
2018-12-14,93.44143677,2599.949951,104.20047,162.6444397,25.43000031,27.78407288,309.728363,89.63014221,48.69145584,69.31118011
2018-12-17,89.69952393,2545.939941,101.1146469,161.1308594,25.28000069,27.38031387,307.1825256,88.57624054,48.04536057,68.32186127
2018-12-18,89.42878723,2546.159912,102.1760101,163.2243652,26.06999969,27.16435432,318.7748413,88.87875366,47.66144943,68.64509583
2018-12-19,88.7229538,2506.959961,101.9008484,158.1331024,26.04999924,26.76998711,310.5057068,88.36155701,46.94044113,67.58721924
2018-12-20,87.96877289,2467.419922,99.758461,154.1426697,25.69000053,25.85918617,304.1896667,85.17059326,46.64080048,66.97990417
2018-12-21,87.95910645,2416.620117,96.53504944,148.1472015,24.5,25.09862137,295.9302673,85.0242157,45.65760422,65.89263916
2018-12-24,84.46858215,2351.100098,92.50579834,144.3140411,23.89999962,24.58219147,285.8343201,83.74586487,45.23624039,64.21764374
2018-12-26,87.10821533,2467.699951,98.82485199,154.4768524,,25.91552734,305.0447693,88.2249527,46.3786087,68.19452667
2018-12-27,88.97433472,2488.830078,99.43416595,153.4743347,25.12000084,25.8873558,308.1639099,89.37641907,46.47225189,69.18383789
2018-12-28,88.16215515,2485.73999,98.65778351,153.5529785,25.32999992,26.00942039,307.4254456,89.90337372,46.36924744,69.63441467
2018-12-31,88.87765503,2506.850098,99.81742096,155.0371094,25.95999908,26.26294327,313.3722229,90.89871979,46.55652237,70.84903717
2019-01-02,88.25883484,2510.030029,99.37519073,155.2140045,25.82999992,26.54463577,314.6451416,91.0841217,47.06216049,68.07697296
2019-01-03,87.64002228,2447.889893,95.71937561,139.75354,25.11000061,26.47890854,302.1005554,90.61573029,46.7906189,64.86413574
2019-01-04,89.42878723,2531.939941,100.1712112,145.7195129,26.69000053,27.53055,317.8226013,91.18171692,47.53035355,66.71543884
2019-01-07,89.07104492,2549.689941,100.2989655,145.3952026,26.71999931,27.88735771,318.8233948,92.25512695,47.6708107,67.71453857
2019-01-08,89.3997879,2574.409912,101.0261993,148.1668701,26.65999985,28.07515335,330.8919373,92.89917755,47.85808563,66.90154266
2019-01-09,87.9397583,2584.959961,102.4708252,150.6829834,26.77000046,28.82632828,334.0984802,92.59667206,48.93973541,68.01820374
2019-01-10,88.15248108,2596.639893,101.8124008,151.1646271,26.54000092,28.80754662,342.6300049,92.66497803,49.29079056,67.66558075
2019-01-11,88.73262024,2596.26001,101.0261993,149.6804657,27.21999931,28.56341362,342.9118347,92.54787445,49.20539856,67.91046143
2019-01-14,88.13314819,2582.610107,100.2891464,147.429718,27.53000069,28.68548012,340.4436951,92.6552124,49.05358887,67.18224335
2019-01-15,88.96468353,2610.300049,103.1980667,150.4471283,27.56999969,29.27703094,342.2705078,93.92379761,49.60389709,69.34719849
2019-01-16,88.34585571,2616.100098,103.5616837,152.28508,28.04000092,28.86388588,342.0955505,94.02138519,50.55271149,68.70755005
2019-01-17,88.33338165,2635.959961,104.2889175,153.1893005,28.34000015,29.38970566,348.9266357,94.40195465,50.99865341,69.39639282
2019-01-18,89.09352875,2670.709961,105.8514786,154.1328583,28.28000069,30.04698563,354.4070129,95.36803436,51.71974945,70.28205872
2019-01-22,88.13847351,2632.899902,103.8565063,150.673172,27.97999954,29.6150589,347.7703247,95.13382721,51.41612625,70.35094452
2019-01-23,92.42649841,2638.699951,104.8687286,151.282547,27.97999954,29.22069359,348.4602051,96.32434845,51.32125092,68.79611969
2019-01-24,91.90024567,2642.330078,104.3675308,150.0834351,28.44000053,29.75590897,348.1298218,95.98280334,51.63435364,69.73097992
2019-01-25,91.21805573,2664.76001,105.3207932,155.0567474,28.54000092,30.06576729,353.8919678,94.59712982,52.24159622,70.01636505
2019-01-28,91.14009094,2643.850098,103.266861,153.6217651,28.61000061,29.88736153,352.6967773,94.71421814,52.38391876,67.94981384
2019-01-29,91.15958405,2640,101.1637878,152.0295105,28.93000031,30.08454514,354.5819092,94.37268829,52.80139542,68.57962036
2019-01-30,92.11463928,2681.050049,104.544426,162.4184113,29.23999977,30.29111481,376.7462769,92.5088501,53.2093811,70.53791046
2019-01-31,94.01502228,2704.100098,102.6280746,163.5879974,29.67000008,30.34745407,374.7056885,93.51394653,53.4276123,71.81720734
2019-02-01,94.98957825,2706.530029,101.006546,163.6666412,30.21999931,30.42257309,376.4645081,91.59156799,53.49403,71.20708466
2019-02-04,95.53530884,2724.870117,103.9154663,168.3155823,30.28000069,31.07045937,385.7636414,92.47956085,53.71224976,71.34484863
